,trips_in_first_30_days,signup_date,avg_rating_of_driver,avg_surge,last_trip_date,surge_pct,ultimate_black_user,weekday_pct,avg_dist,avg_rating_by_driver,city_Astapor,city_King's Landing,city_Winterfell,phone_Android,phone_Unknown,phone_iPhone,active
38116,1.0,2014-01-30,4.6015592912744685,1.0,2014-02-13,0.0,0,100.0,2.6,4.0,0,0,1,1,0,0,0
38117,0.0,2014-01-13,5.0,1.0,2014-06-16,0.0,1,100.0,1.69,5.0,1,0,0,0,0,1,1
38118,8.0,2014-01-15,4.9,1.06,2014-06-26,6.3,1,93.8,6.97,4.4,0,0,1,0,0,1,1
38119,4.0,2014-01-04,4.4,1.27,2014-06-21,15.4,1,30.8,4.92,4.8,0,0,1,0,0,1,1
38120,0.0,2014-01-05,5.0,1.25,2014-05-25,33.3,0,33.3,6.42,5.0,1,0,0,1,0,0,0
38121,1.0,2014-01-17,5.0,1.0,2014-06-06,0.0,0,100.0,1.6600000000000001,4.5,0,0,1,0,1,0,1
38122,9.0,2014-01-07,4.3,1.02,2014-06-07,3.2,0,64.5,4.2,4.3,0,0,1,0,0,1,1
38123,4.0,2014-01-10,4.8,1.09,2014-06-30,9.1,1,63.6,2.99,4.9,0,1,0,1,0,0,1
38124,2.0,2014-01-04,5.0,1.0,2014-06-07,0.0,1,0.0,4.07,5.0,1,0,0,0,0,1,1
38125,1.0,2014-01-06,3.0,1.0,2014-01-07,0.0,0,100.0,4.85,4.0,0,1,0,0,0,1,0
38126,1.0,2014-01-10,4.4,1.0,2014-05-17,0.0,0,66.7,7.72,4.5,0,0,1,0,0,1,0
38127,0.0,2014-01-02,5.0,1.0,2014-06-30,0.0,1,83.3,1.53,5.0,0,1,0,0,0,1,1
38128,0.0,2014-01-27,5.0,1.25,2014-05-25,100.0,0,0.0,5.76,5.0,1,0,0,1,0,0,0
38129,0.0,2014-01-31,5.0,1.5,2014-05-23,100.0,0,100.0,1.12,5.0,1,0,0,0,0,1,0
38130,1.0,2014-01-11,4.0,1.0,2014-01-12,0.0,0,0.0,4.07,5.0,1,0,0,1,0,0,0
38131,1.0,2014-01-17,5.0,1.02,2014-06-22,8.3,0,50.0,1.9300000000000002,4.9,0,1,0,0,0,1,1
38132,3.0,2014-01-17,4.5,1.17,2014-05-17,16.7,0,50.0,2.9,5.0,1,0,0,1,0,0,0
38133,1.0,2014-01-31,4.6015592912744685,1.0,2014-01-31,0.0,0,100.0,2.96,5.0,0,0,1,0,0,1,0
38134,4.0,2014-01-18,4.8,1.04,2014-06-29,3.6,1,57.1,4.92,4.6,0,0,1,1,0,0,1
38135,1.0,2014-01-09,5.0,1.33,2014-04-11,33.3,0,100.0,3.47,5.0,1,0,0,1,0,0,0
38136,2.0,2014-01-04,5.0,1.07,2014-06-27,14.3,0,42.9,1.52,4.7,0,0,1,0,0,1,1
38137,3.0,2014-01-19,5.0,1.0,2014-01-20,0.0,1,66.7,2.94,5.0,1,0,0,0,0,1,0
38138,2.0,2014-01-24,5.0,1.02,2014-06-30,7.0,0,69.8,4.98,4.9,0,1,0,0,0,1,1
38139,2.0,2014-01-06,4.6015592912744685,1.0,2014-06-07,0.0,0,0.0,1.26,5.0,0,0,1,1,0,0,1
38140,2.0,2014-01-15,4.7,1.0,2014-06-18,0.0,1,100.0,9.37,4.3,0,1,0,0,0,1,1
38141,2.0,2014-01-01,5.0,1.0,2014-05-24,0.0,0,76.5,2.29,4.8,0,0,1,1,0,0,0
38142,1.0,2014-01-16,5.0,1.0,2014-06-02,0.0,1,100.0,1.7000000000000002,5.0,1,0,0,0,0,1,1
38143,1.0,2014-01-24,4.6015592912744685,2.25,2014-02-23,100.0,1,0.0,1.05,5.0,1,0,0,1,0,0,0
38144,3.0,2014-01-21,4.5,1.02,2014-05-20,8.3,0,75.0,3.42,4.5,0,0,1,0,0,1,0
38145,1.0,2014-01-04,5.0,1.0,2014-06-22,0.0,0,66.7,3.7199999999999998,4.8,1,0,0,0,0,1,1
38146,0.0,2014-01-15,5.0,1.0,2014-05-03,0.0,0,75.0,3.71,5.0,0,1,0,0,0,1,0
38147,3.0,2014-01-29,4.3,1.0,2014-04-20,0.0,0,75.0,6.07,5.0,0,0,1,0,0,1,0
38148,1.0,2014-01-02,3.5,1.0,2014-02-07,0.0,1,100.0,6.16,4.5,0,0,1,0,0,1,0
38149,5.0,2014-01-27,5.0,1.0,2014-01-29,0.0,1,100.0,4.09,5.0,0,0,1,0,0,1,0
38150,4.0,2014-01-04,3.8,1.1,2014-06-15,10.0,1,0.0,3.44,4.9,1,0,0,0,0,1,1
38151,3.0,2014-01-31,5.0,1.08,2014-02-16,33.3,0,0.0,1.3,5.0,0,0,1,1,0,0,0
38152,21.0,2014-01-27,5.0,1.0,2014-06-21,0.0,1,56.8,15.76,4.8,0,1,0,0,0,1,1
38153,0.0,2014-01-07,4.6015592912744685,1.0,2014-06-27,0.0,0,100.0,9.3,5.0,0,1,0,0,0,1,1
38154,7.0,2014-01-07,3.8,1.0,2014-03-09,0.0,0,62.5,8.5,5.0,0,0,1,0,0,1,0
38155,1.0,2014-01-18,5.0,1.13,2014-06-14,15.4,0,15.4,5.07,4.5,0,0,1,0,0,1,1
38156,1.0,2014-01-31,4.6015592912744685,1.0,2014-06-25,0.0,1,100.0,32.23,5.0,0,1,0,0,0,1,1
38157,1.0,2014-01-01,4.0,1.21,2014-06-08,33.3,1,66.7,3.45,5.0,1,0,0,0,0,1,1
38158,2.0,2014-01-24,5.0,1.0,2014-06-22,0.0,0,0.0,5.62,4.5,0,0,1,1,0,0,1
38159,0.0,2014-01-22,5.0,1.0,2014-05-18,0.0,0,0.0,10.49,5.0,0,0,1,0,0,1,0
38160,2.0,2014-01-18,4.5,1.0,2014-04-14,0.0,0,85.7,2.27,5.0,1,0,0,1,0,0,0
38161,0.0,2014-01-29,4.6015592912744685,1.5,2014-04-14,100.0,0,100.0,17.82,5.0,0,0,1,1,0,0,0
38162,1.0,2014-01-11,5.0,1.0,2014-01-12,0.0,0,0.0,2.65,5.0,0,0,1,0,0,1,0
38163,2.0,2014-01-15,5.0,1.0,2014-03-27,0.0,1,33.3,6.55,5.0,1,0,0,0,0,1,0
38164,1.0,2014-01-20,5.0,1.0,2014-01-20,0.0,1,100.0,1.25,5.0,1,0,0,0,0,1,0
38165,5.0,2014-01-31,3.7,1.0,2014-06-08,0.0,1,42.9,3.92,4.3,0,0,1,0,0,1,1
38166,3.0,2014-01-02,5.0,1.15,2014-04-27,20.0,1,60.0,10.07,5.0,1,0,0,1,0,0,0
38167,0.0,2014-01-26,4.6015592912744685,1.75,2014-06-14,100.0,1,100.0,3.27,5.0,0,1,0,0,0,1,1
38168,2.0,2014-01-24,5.0,2.5,2014-02-18,50.0,0,50.0,1.75,5.0,0,0,1,0,0,1,0
38169,0.0,2014-01-17,4.6,1.13,2014-03-11,12.5,0,75.0,5.16,5.0,1,0,0,0,0,1,0
38170,2.0,2014-01-18,5.0,1.0,2014-02-02,0.0,0,50.0,2.61,4.5,1,0,0,0,0,1,0
38171,1.0,2014-01-26,4.6015592912744685,1.0,2014-01-31,0.0,0,100.0,58.86,5.0,1,0,0,0,0,1,0
38172,1.0,2014-01-01,4.6015592912744685,1.0,2014-01-01,0.0,1,100.0,1.38,5.0,0,0,1,0,0,1,0
38173,0.0,2014-01-24,4.5,1.0,2014-04-16,0.0,0,100.0,10.93,4.0,0,0,1,0,0,1,0
38174,1.0,2014-01-14,5.0,1.0,2014-01-15,0.0,0,100.0,12.95,5.0,0,0,1,0,0,1,0
38175,1.0,2014-01-13,5.0,1.31,2014-06-28,25.0,1,50.0,4.65,5.0,1,0,0,0,0,1,1
38176,2.0,2014-01-03,5.0,1.08,2014-05-21,33.3,0,50.0,1.4,5.0,0,0,1,1,0,0,0
38177,0.0,2014-01-18,4.6015592912744685,1.0,2014-03-25,0.0,0,100.0,5.26,5.0,1,0,0,0,0,1,0
38178,6.0,2014-01-23,4.2,1.0,2014-05-17,0.0,1,100.0,29.21,5.0,0,0,1,1,0,0,0
38179,0.0,2014-01-10,3.0,1.0,2014-04-23,0.0,1,100.0,0.87,4.5,1,0,0,0,0,1,0
38180,0.0,2014-01-14,4.3,1.03,2014-06-30,4.2,1,58.3,4.78,4.8,0,1,0,1,0,0,1
38181,0.0,2014-01-25,5.0,1.44,2014-04-05,25.0,1,50.0,3.06,4.8,1,0,0,0,0,1,0
38182,2.0,2014-01-09,5.0,1.0,2014-01-10,0.0,0,100.0,1.65,5.0,1,0,0,0,0,1,0
38183,2.0,2014-01-23,5.0,1.0,2014-06-30,0.0,0,91.7,2.41,4.8,0,1,0,0,0,1,1
38184,6.0,2014-01-25,5.0,1.07,2014-06-28,12.0,1,56.0,2.25,4.6,1,0,0,0,0,1,1
38185,0.0,2014-01-15,4.0,1.0,2014-03-05,0.0,0,100.0,11.0,5.0,0,0,1,0,0,1,0
38186,4.0,2014-01-06,4.9,1.25,2014-06-30,14.8,1,55.6,2.08,4.8,1,0,0,0,0,1,1
38187,0.0,2014-01-13,5.0,1.0,2014-06-30,0.0,0,100.0,3.02,4.9,0,1,0,0,0,1,1
38188,1.0,2014-01-16,4.6015592912744685,1.0,2014-01-17,0.0,0,100.0,2.43,5.0,1,0,0,0,0,1,0
38189,4.0,2014-01-23,5.0,1.0,2014-06-20,0.0,1,56.5,7.35,5.0,0,1,0,1,0,0,1
38190,0.0,2014-01-05,5.0,1.08,2014-05-26,33.3,0,33.3,3.65,3.7,0,0,1,0,0,1,0
38191,0.0,2014-01-20,4.2,1.08,2014-04-07,11.1,0,55.6,4.02,5.0,0,0,1,0,0,1,0
38192,3.0,2014-01-04,5.0,1.0,2014-03-21,0.0,0,50.0,2.37,4.6,0,1,0,0,0,1,0
38193,1.0,2014-01-17,5.0,1.0,2014-01-28,0.0,0,100.0,25.92,5.0,1,0,0,0,0,1,0
38194,3.0,2014-01-13,4.0,1.0,2014-06-28,0.0,1,68.8,3.8,4.8,0,0,1,0,0,1,1
38195,7.0,2014-01-21,5.0,1.0,2014-05-05,0.0,0,66.7,2.21,4.8,0,0,1,1,0,0,0
38196,0.0,2014-01-10,4.2,1.0,2014-03-29,0.0,0,66.7,3.66,5.0,0,0,1,0,0,1,0
38197,6.0,2014-01-29,4.4,1.0,2014-06-15,0.0,0,63.6,8.24,4.6,0,0,1,0,0,1,1
38198,0.0,2014-01-24,5.0,1.0,2014-05-14,0.0,1,100.0,14.05,5.0,0,0,1,0,0,1,0
38199,1.0,2014-01-31,4.6015592912744685,1.0,2014-02-01,0.0,0,100.0,1.05,5.0,1,0,0,0,0,1,0
38200,1.0,2014-01-24,4.3,1.22,2014-06-27,12.5,0,87.5,5.84,4.6,0,0,1,0,0,1,1
38201,0.0,2014-01-13,5.0,1.0,2014-07-01,0.0,0,80.0,4.66,4.5,0,0,1,0,0,1,1
38202,0.0,2014-01-18,3.0,1.63,2014-05-18,100.0,0,0.0,1.3599999999999999,5.0,0,0,1,1,0,0,0
38203,1.0,2014-01-31,4.6015592912744685,1.0,2014-02-25,0.0,0,100.0,2.77,3.0,0,0,1,0,0,1,0
38204,6.0,2014-01-09,4.8,1.0,2014-01-14,0.0,0,50.0,8.33,5.0,0,0,1,0,0,1,0
38205,5.0,2014-01-30,5.0,1.0,2014-06-20,0.0,1,50.0,5.91,5.0,1,0,0,0,0,1,1
38206,0.0,2014-01-30,5.0,1.25,2014-06-28,100.0,0,0.0,2.92,5.0,0,0,1,0,0,1,1
38207,0.0,2014-01-21,4.6015592912744685,1.0,2014-06-16,0.0,0,0.0,11.27,5.0,0,0,1,1,0,0,1
38208,2.0,2014-01-17,4.0,1.56,2014-04-13,50.0,0,0.0,4.64,4.8,1,0,0,0,0,1,0
38209,0.0,2014-01-25,5.0,1.0,2014-05-26,0.0,0,33.3,5.76,4.7,0,0,1,0,0,1,0
38210,2.0,2014-01-25,4.8,1.0,2014-06-13,0.0,0,50.0,2.8200000000000003,4.4,0,0,1,0,0,1,1
38211,0.0,2014-01-10,5.0,1.0,2014-02-10,0.0,0,100.0,0.0,5.0,0,0,1,1,0,0,0
38212,0.0,2014-01-12,5.0,1.0,2014-05-25,0.0,0,0.0,1.45,5.0,1,0,0,0,0,1,0
38213,1.0,2014-01-03,4.9,1.01,2014-06-29,2.5,0,62.5,3.39,4.7,0,0,1,1,0,0,1
38214,1.0,2014-01-25,5.0,1.0,2014-01-26,0.0,0,0.0,5.63,5.0,1,0,0,1,0,0,0
38215,1.0,2014-01-08,5.0,1.0,2014-01-09,0.0,1,100.0,17.63,5.0,0,0,1,0,0,1,0
38216,4.0,2014-01-03,4.9,1.0,2014-05-24,0.0,1,64.3,2.36,4.6,0,0,1,0,0,1,0
38217,2.0,2014-01-20,4.8,1.0,2014-06-27,0.0,1,81.8,7.79,4.9,1,0,0,0,0,1,1
38218,6.0,2014-01-30,4.7,1.09,2014-05-17,7.1,0,64.3,2.03,4.9,1,0,0,0,0,1,0
38219,3.0,2014-01-24,5.0,1.03,2014-06-25,11.1,1,88.9,2.88,4.5,0,1,0,0,0,1,1
38220,6.0,2014-01-01,5.0,1.0,2014-05-24,0.0,1,78.1,5.35,4.9,1,0,0,0,0,1,0
38221,0.0,2014-01-13,5.0,1.0,2014-03-29,0.0,1,50.0,7.91,5.0,1,0,0,0,0,1,0
38222,0.0,2014-01-01,4.6015592912744685,1.0,2014-03-23,0.0,0,0.0,2.95,5.0,0,0,1,1,0,0,0
38223,1.0,2014-01-02,5.0,1.0,2014-01-02,0.0,0,100.0,0.6900000000000001,5.0,0,0,1,1,0,0,0
38224,2.0,2014-01-16,5.0,1.0,2014-04-19,0.0,1,100.0,6.09,5.0,0,0,1,0,0,1,0
38225,0.0,2014-01-04,4.7,1.0,2014-06-20,0.0,0,100.0,3.33,4.7,1,0,0,1,0,0,1
38226,0.0,2014-01-11,5.0,1.0,2014-02-24,0.0,0,100.0,6.15,5.0,0,0,1,1,0,0,0
38227,2.0,2014-01-20,5.0,1.0,2014-06-29,0.0,1,28.6,12.09,5.0,0,1,0,1,0,0,1
38228,13.0,2014-01-16,5.0,1.0,2014-03-03,0.0,1,50.0,4.15,4.8,0,0,1,0,0,1,0
38229,1.0,2014-01-29,4.6015592912744685,1.0,2014-01-30,0.0,0,100.0,3.22,5.0,0,0,1,0,0,1,0
38230,0.0,2014-01-20,3.5,1.0,2014-02-22,0.0,0,100.0,15.64,5.0,0,0,1,0,0,1,0
38231,1.0,2014-01-15,4.6015592912744685,1.0,2014-01-16,0.0,1,100.0,14.97,5.0,0,0,1,0,0,1,0
38232,2.0,2014-01-18,3.5,1.38,2014-01-20,100.0,0,0.0,3.85,5.0,1,0,0,0,0,1,0
38233,5.0,2014-01-29,4.8,1.0,2014-06-07,0.0,0,18.8,8.82,4.9,0,0,1,0,0,1,1
38234,0.0,2014-01-23,5.0,1.38,2014-02-28,50.0,0,100.0,2.51,5.0,1,0,0,0,0,1,0
38235,0.0,2014-01-14,3.5,1.0,2014-04-17,0.0,1,100.0,1.43,5.0,1,0,0,0,0,1,0
38236,4.0,2014-01-25,4.8,1.0,2014-05-02,0.0,1,50.0,9.19,4.3,0,0,1,1,0,0,0
38237,1.0,2014-01-18,4.6015592912744685,1.75,2014-01-19,100.0,0,0.0,3.92,5.0,1,0,0,0,0,1,0
38238,0.0,2014-01-12,4.5,1.0,2014-06-16,0.0,0,100.0,4.45,5.0,0,1,0,0,0,1,1
38239,0.0,2014-01-27,4.6015592912744685,1.0,2014-05-03,0.0,0,100.0,2.15,5.0,1,0,0,0,0,1,0
38240,2.0,2014-01-11,4.0,1.0,2014-01-12,0.0,0,0.0,11.67,5.0,0,1,0,0,0,1,0
38241,0.0,2014-01-29,4.3,1.0,2014-05-23,0.0,1,100.0,3.92,4.3,1,0,0,0,0,1,0
38242,0.0,2014-01-10,4.0,1.0,2014-06-17,0.0,0,100.0,2.19,4.5,0,0,1,0,0,1,1
38243,1.0,2014-01-10,5.0,1.0,2014-01-11,0.0,1,100.0,1.26,5.0,0,0,1,1,0,0,0
38244,2.0,2014-01-23,5.0,1.0,2014-01-31,0.0,0,100.0,6.47,4.0,0,0,1,0,0,1,0
38245,1.0,2014-01-26,4.6015592912744685,1.0,2014-01-26,0.0,1,0.0,3.2800000000000002,5.0,1,0,0,0,0,1,0
38246,1.0,2014-01-31,5.0,1.0,2014-06-27,0.0,0,100.0,2.0,5.0,0,1,0,0,0,1,1
38247,0.0,2014-01-10,4.0,1.0,2014-03-12,0.0,1,100.0,13.13,5.0,0,0,1,0,0,1,0
38248,0.0,2014-01-14,5.0,1.42,2014-05-05,66.7,0,0.0,3.02,5.0,1,0,0,0,0,1,0
38249,0.0,2014-01-11,4.6015592912744685,1.0,2014-05-04,0.0,0,0.0,1.77,4.0,1,0,0,0,0,1,0
38250,3.0,2014-01-31,4.4,1.28,2014-06-28,22.2,0,33.3,2.52,4.9,0,0,1,1,0,0,1
38251,0.0,2014-01-10,4.0,1.0,2014-06-15,0.0,0,0.0,2.76,5.0,0,0,1,0,0,1,1
38252,24.0,2014-01-15,4.8,1.05,2014-06-30,7.7,1,67.7,1.85,4.7,0,0,1,1,0,0,1
38253,0.0,2014-01-19,4.3,1.88,2014-03-01,25.0,1,50.0,4.88,4.5,0,0,1,1,0,0,0
38254,1.0,2014-01-01,5.0,1.0,2014-01-01,0.0,0,100.0,5.69,5.0,1,0,0,1,0,0,0
38255,2.0,2014-01-26,5.0,1.02,2014-06-14,10.0,0,60.0,5.9,4.8,0,1,0,1,0,0,1
38256,0.0,2014-01-24,4.5,1.25,2014-05-17,66.7,0,100.0,4.01,5.0,1,0,0,0,0,1,0
38257,0.0,2014-01-25,5.0,1.0,2014-03-21,0.0,0,100.0,4.05,5.0,1,0,0,1,0,0,0
38258,2.0,2014-01-03,5.0,1.0,2014-06-15,0.0,0,33.3,3.64,4.8,1,0,0,0,0,1,1
38259,2.0,2014-01-24,5.0,1.11,2014-06-24,14.3,1,85.7,2.24,5.0,0,1,0,0,0,1,1
38260,1.0,2014-01-31,5.0,1.5,2014-02-16,100.0,0,0.0,2.84,5.0,1,0,0,0,0,1,0
38261,0.0,2014-01-16,4.0,1.0,2014-06-14,0.0,1,0.0,35.62,5.0,1,0,0,0,0,1,1
38262,0.0,2014-01-24,5.0,1.0,2014-04-18,0.0,0,100.0,16.1,5.0,0,0,1,1,0,0,0
38263,2.0,2014-01-17,5.0,1.0,2014-04-08,0.0,0,66.7,7.12,5.0,0,1,0,0,0,1,0
38264,0.0,2014-01-26,4.6015592912744685,1.0,2014-06-07,0.0,0,0.0,4.58,4.778158195947439,0,1,0,0,0,1,1
38265,0.0,2014-01-01,5.0,1.0,2014-03-15,0.0,1,0.0,1.48,5.0,1,0,0,0,0,1,0
38266,10.0,2014-01-30,4.8,1.1400000000000001,2014-06-30,19.3,1,68.4,2.14,4.8,0,1,0,0,0,1,1
38267,4.0,2014-01-01,4.0,1.15,2014-03-01,30.0,1,30.0,3.03,4.8,1,0,0,0,0,1,0
38268,0.0,2014-01-01,4.8,1.0,2014-06-14,0.0,0,40.0,2.7800000000000002,4.8,1,0,0,0,0,1,1
38269,1.0,2014-01-04,5.0,1.0,2014-01-04,0.0,0,0.0,4.89,5.0,0,0,1,0,0,1,0
38270,1.0,2014-01-26,5.0,1.25,2014-01-26,100.0,0,0.0,3.16,5.0,0,1,0,0,0,1,0
38271,0.0,2014-01-30,5.0,1.0,2014-06-02,0.0,0,0.0,11.74,4.778158195947439,0,1,0,0,0,1,1
38272,1.0,2014-01-20,5.0,1.0,2014-01-20,0.0,0,100.0,8.29,5.0,1,0,0,0,0,1,0
38273,3.0,2014-01-27,4.1,1.06,2014-06-29,5.6,1,55.6,3.73,4.4,0,0,1,1,0,0,1
38274,0.0,2014-01-07,5.0,1.0,2014-06-06,0.0,1,100.0,2.31,4.5,0,1,0,1,0,0,1
38275,2.0,2014-01-08,5.0,1.0,2014-01-19,0.0,1,50.0,1.71,4.0,0,0,1,1,0,0,0
38276,1.0,2014-01-25,5.0,1.0,2014-01-27,0.0,0,0.0,4.83,5.0,1,0,0,0,0,1,0
38277,1.0,2014-01-26,5.0,1.0,2014-01-27,0.0,0,100.0,7.54,5.0,1,0,0,0,0,1,0
38278,0.0,2014-01-26,4.5,1.0,2014-05-07,0.0,1,100.0,0.67,5.0,0,0,1,0,0,1,0
38279,3.0,2014-01-13,4.5,1.25,2014-06-22,40.0,0,20.0,2.71,4.6,0,0,1,1,0,0,1
38280,1.0,2014-01-28,4.6015592912744685,1.0,2014-01-29,0.0,1,100.0,20.22,5.0,0,1,0,1,0,0,0
38281,1.0,2014-01-18,4.5,1.25,2014-03-23,33.3,0,33.3,12.2,4.7,1,0,0,1,0,0,0
38282,0.0,2014-01-24,4.6015592912744685,1.0,2014-05-31,0.0,0,100.0,7.44,5.0,0,1,0,0,0,1,0
38283,1.0,2014-01-26,4.6015592912744685,1.0,2014-06-29,0.0,0,20.0,1.96,5.0,0,1,0,0,0,1,1
38284,0.0,2014-01-17,5.0,1.0,2014-06-19,0.0,1,100.0,4.71,5.0,0,1,0,0,0,1,1
38285,1.0,2014-01-19,4.6015592912744685,1.0,2014-01-19,0.0,0,0.0,1.63,1.0,1,0,0,0,0,1,0
38286,0.0,2014-01-01,4.6015592912744685,1.0,2014-06-08,0.0,0,0.0,2.27,5.0,0,1,0,0,0,1,1
38287,2.0,2014-01-27,5.0,1.0,2014-02-22,0.0,0,50.0,1.7000000000000002,5.0,0,1,0,0,0,1,0
38288,4.0,2014-01-20,5.0,1.0,2014-01-22,0.0,0,100.0,7.3,5.0,1,0,0,0,0,1,0
38289,0.0,2014-01-21,4.6015592912744685,1.0,2014-04-26,0.0,0,0.0,2.5300000000000002,4.0,0,0,1,0,0,1,0
38290,0.0,2014-01-07,5.0,1.0,2014-05-25,0.0,0,33.3,3.59,4.7,1,0,0,0,0,1,0
38291,0.0,2014-01-19,4.6015592912744685,1.0,2014-05-19,0.0,1,100.0,7.02,5.0,0,0,1,1,0,0,0
38292,0.0,2014-01-15,5.0,1.0,2014-04-15,0.0,1,100.0,4.8,4.5,1,0,0,1,0,0,0
38293,2.0,2014-01-12,4.2,1.0,2014-05-17,0.0,1,33.3,5.46,4.9,0,0,1,1,0,0,0
38294,5.0,2014-01-18,3.0,1.55,2014-02-16,20.0,0,0.0,3.96,4.8,1,0,0,1,0,0,0
38295,2.0,2014-01-25,4.0,1.0,2014-02-02,0.0,0,0.0,0.85,5.0,1,0,0,0,0,1,0
38296,1.0,2014-01-16,4.0,1.0,2014-01-17,0.0,0,100.0,6.23,5.0,0,0,1,0,0,1,0
38297,3.0,2014-01-28,4.7,1.52,2014-05-01,30.0,0,90.0,2.12,4.7,1,0,0,1,0,0,0
38298,4.0,2014-01-25,4.9,1.0,2014-06-25,0.0,1,79.2,14.04,4.9,0,1,0,1,0,0,1
38299,1.0,2014-01-20,5.0,1.0,2014-01-23,0.0,0,100.0,3.6,5.0,0,1,0,1,0,0,0
38300,12.0,2014-01-16,4.8,1.01,2014-03-25,4.5,0,77.3,7.2,5.0,0,0,1,1,0,0,0
38301,0.0,2014-01-11,5.0,1.0,2014-05-03,0.0,0,0.0,13.91,5.0,0,0,1,0,0,1,0
38302,3.0,2014-01-08,4.1,1.0,2014-06-26,0.0,0,95.7,8.24,4.7,0,0,1,0,0,1,1
38303,1.0,2014-01-04,4.5,1.0,2014-06-28,0.0,0,100.0,10.41,5.0,0,0,1,0,0,1,1
38304,1.0,2014-01-24,5.0,1.0,2014-04-15,0.0,0,75.0,1.69,5.0,0,1,0,1,0,0,0
38305,0.0,2014-01-18,5.0,1.0,2014-02-26,0.0,0,100.0,29.57,5.0,1,0,0,1,0,0,0
38306,0.0,2014-01-04,4.6015592912744685,1.0,2014-02-20,0.0,1,100.0,5.36,5.0,1,0,0,0,0,1,0
38307,1.0,2014-01-24,5.0,1.0,2014-01-25,0.0,0,100.0,9.42,4.778158195947439,1,0,0,0,0,1,0
38308,0.0,2014-01-10,5.0,1.25,2014-03-23,100.0,1,0.0,0.93,5.0,0,1,0,1,0,0,0
38309,0.0,2014-01-04,4.6015592912744685,1.0,2014-06-21,0.0,1,0.0,10.13,5.0,1,0,0,0,0,1,1
38310,0.0,2014-01-28,4.6015592912744685,1.0,2014-06-17,0.0,0,100.0,7.16,5.0,0,0,1,1,0,0,1
38311,1.0,2014-01-31,4.6015592912744685,1.0,2014-02-01,0.0,1,100.0,6.11,4.0,1,0,0,1,0,0,0
38312,0.0,2014-01-18,5.0,1.0,2014-06-30,0.0,0,100.0,6.36,5.0,0,1,0,0,0,1,1
38313,1.0,2014-01-11,5.0,1.0,2014-01-12,0.0,0,0.0,3.81,5.0,1,0,0,1,0,0,0
38314,2.0,2014-01-03,4.0,1.0,2014-01-19,0.0,1,0.0,16.27,5.0,0,0,1,1,0,0,0
38315,2.0,2014-01-31,4.6015592912744685,1.0,2014-02-22,0.0,0,100.0,21.79,4.5,0,0,1,0,0,1,0
38316,1.0,2014-01-23,5.0,1.0,2014-01-26,0.0,0,0.0,6.0,5.0,0,0,1,1,0,0,0
38317,0.0,2014-01-21,5.0,1.0,2014-05-11,0.0,1,0.0,10.16,5.0,1,0,0,0,0,1,0
38318,0.0,2014-01-09,4.0,1.0,2014-06-08,0.0,1,60.0,2.3,5.0,0,1,0,0,0,1,1
38319,0.0,2014-01-23,5.0,1.0,2014-06-22,0.0,0,20.0,5.8100000000000005,4.6,0,0,1,0,0,1,1
38320,3.0,2014-01-08,4.8,1.0,2014-06-09,0.0,1,100.0,11.67,4.4,0,0,1,0,0,1,1
38321,0.0,2014-01-05,3.0,1.0,2014-06-15,0.0,0,50.0,3.31,5.0,0,0,1,0,0,1,1
38322,1.0,2014-01-01,5.0,1.0,2014-01-02,0.0,1,100.0,4.37,5.0,0,0,1,1,0,0,0
38323,4.0,2014-01-03,4.9,1.07,2014-04-23,27.3,0,45.5,3.2800000000000002,4.5,1,0,0,1,0,0,0
38324,2.0,2014-01-05,3.3,1.03,2014-06-10,11.1,0,66.7,8.56,5.0,0,0,1,0,0,1,1
38325,2.0,2014-01-18,5.0,1.0,2014-04-24,0.0,0,70.0,1.67,5.0,1,0,0,1,0,0,0
38326,2.0,2014-01-08,4.0,1.0,2014-01-10,0.0,1,100.0,2.73,5.0,1,0,0,1,0,0,0
38327,2.0,2014-01-19,5.0,1.0,2014-01-20,0.0,0,50.0,8.62,5.0,1,0,0,1,0,0,0
38328,0.0,2014-01-01,5.0,1.0,2014-05-10,0.0,1,60.0,12.24,4.8,0,0,1,0,0,1,0
38329,1.0,2014-01-20,5.0,1.15,2014-06-20,20.0,0,80.0,3.24,4.2,0,0,1,0,0,1,1
38330,3.0,2014-01-25,4.5,1.04,2014-05-10,16.7,0,66.7,5.65,5.0,1,0,0,0,0,1,0
38331,0.0,2014-01-20,5.0,1.0,2014-02-25,0.0,0,100.0,7.16,5.0,1,0,0,0,0,1,0
38332,1.0,2014-01-30,4.0,1.0,2014-03-27,0.0,0,50.0,8.7,5.0,0,0,1,0,0,1,0
38333,0.0,2014-01-10,5.0,1.75,2014-03-17,50.0,1,100.0,4.06,4.0,0,0,1,1,0,0,0
38334,3.0,2014-01-17,4.0,1.0,2014-02-15,0.0,1,66.7,5.62,5.0,0,0,1,1,0,0,0
38335,3.0,2014-01-29,5.0,1.02,2014-06-22,7.1,0,46.4,3.39,4.9,0,0,1,0,0,1,1
38336,4.0,2014-01-31,4.5,1.22,2014-05-06,25.0,0,50.0,4.27,4.3,0,1,0,0,0,1,0
38337,5.0,2014-01-19,5.0,1.0,2014-01-24,0.0,0,80.0,4.96,5.0,0,0,1,1,0,0,0
38338,0.0,2014-01-20,5.0,1.42,2014-06-15,50.0,0,16.7,5.0,4.8,0,0,1,0,0,1,1
